Item#	Date_IV	Obs#	Port#	Exp_Flux	File Name	Exp_Flux[2]	V1_IV	V2_IV	
1913	2020-05-06 07:41:00	1913	1	4.000000	TEMPESTX_20200501_SALT		2.5	-0.533	
1914	2020-05-06 07:44:33	1914	2	2.260000	TEMPESTX_20200501_SALT		2.7	-0.533	
1915	2020-05-06 07:48:08	1915	3	14.750000	TEMPESTX_20200501_SALT		2.7	-0.533	
1916	2020-05-06 07:51:42	1916	4	1.070000	TEMPESTX_20200501_SALT		2.6	-0.533	
1917	2020-05-06 07:55:16	1917	1	2.580000	TEMPESTX_20200501_SALT		2.5	-0.533	
1918	2020-05-06 07:58:49	1918	2	2.380000	TEMPESTX_20200501_SALT		2.7	-0.533	
1919	2020-05-06 08:02:26	1919	3	15.510000	TEMPESTX_20200501_SALT		2.7	-0.533	
1920	2020-05-06 08:06:01	1920	4	1.040000	TEMPESTX_20200501_SALT		2.6	-0.533	
1921	2020-05-06 08:09:39	1921	1	3.670000	TEMPESTX_20200501_SALT		2.5	-0.533	
1922	2020-05-06 08:13:11	1922	2	2.290000	TEMPESTX_20200501_SALT		2.7	-0.533	
1923	2020-05-06 08:16:48	1923	3	14.970000	TEMPESTX_20200501_SALT		2.7	-0.533	
1924	2020-05-06 08:20:21	1924	4	1.100000	TEMPESTX_20200501_SALT		2.6	-0.533	
1925	2020-05-06 08:23:54	1925	1	4.370000	TEMPESTX_20200501_SALT		2.5	-0.533	
1926	2020-05-06 08:27:27	1926	2	2.320000	TEMPESTX_20200501_SALT		2.7	-0.533	
1927	2020-05-06 08:31:04	1927	3	15.120000	TEMPESTX_20200501_SALT		2.7	-0.528	
1928	2020-05-06 08:34:39	1928	4	1.020000	TEMPESTX_20200501_SALT		2.6	-0.533	
1929	2020-05-06 08:38:17	1929	1	4.410000	TEMPESTX_20200501_SALT		2.5	-0.501	
1930	2020-05-06 08:41:51	1930	2	2.080000	TEMPESTX_20200501_SALT		2.7	-0.533	
1931	2020-05-06 08:45:25	1931	3	13.230000	TEMPESTX_20200501_SALT		2.7	-0.533	
1932	2020-05-06 08:49:04	1932	4	1.040000	TEMPESTX_20200501_SALT		2.6	-0.533	
1933	2020-05-06 08:52:43	1933	1	4.110000	TEMPESTX_20200501_SALT		2.5	-0.533	
1934	2020-05-06 08:56:17	1934	2	2.240000	TEMPESTX_20200501_SALT		2.7	-0.533	
1935	2020-05-06 08:59:50	1935	3	14.340000	TEMPESTX_20200501_SALT		2.7	-0.529	
1936	2020-05-06 09:03:25	1936	4	1.060000	TEMPESTX_20200501_SALT		2.6	-0.532	
